지역코드,date,build_year,dong,jibun,floor,use_area,total_deposit
11200,201612,2002,성수동2가,289-73,1,53.98,18000
11200,201612,1990,성수동2가,268-2,-1,68.32,9000
11200,201612,2006,성수동2가,571-26,2,51.39,18000
11200,201612,2016,성수동2가,299-178,5,28.63,21500
11200,201612,2002,성수동2가,19-25,5,75.25,25000
11200,201612,2003,성수동2가,608,4,146.5,22000
11200,201612,2015,성수동2가,299-80,5,44.28,31000
11200,201612,1983,송정동,17-2,2,51.98,13500
11200,201612,2016,송정동,71-12,4,52.9,24000
11200,201612,2016,송정동,73-532,6,41.72,25500
11200,201612,2016,송정동,73-875,4,32.52,18714
11200,201701,2012,하왕십리동,890-125,3,21.11,17800
11200,201701,2016,홍익동,62,5,25.92,17400
11200,201701,2014,홍익동,367,4,28.49,22000
11200,201701,2012,홍익동,364,4,31.4,20480
11200,201701,2012,도선동,314,2,14.17,12000
11200,201701,2011,도선동,329-1,6,12.6,15200
11200,201701,2016,마장동,564-15,4,27.04,20200
11200,201701,2013,마장동,388-20,2,13.46,14760
11200,201701,2012,마장동,388-16,2,17.23,13000
11200,201701,2013,마장동,399-57,2,13.4,9800
11200,201701,2013,마장동,778-12,5,14.96,13220
11200,201701,1982,마장동,784-1,3,52.83,17000
11200,201701,2012,마장동,816-49,2,12.101,12200
11200,201701,2013,마장동,339-11,2,21.39,20400
11200,201701,2016,사근동,210-2,4,26.27,17600
11200,201701,2004,사근동,188-6,4,19.45,10200
11200,201701,2003,사근동,180-3,2,14.36,10500
11200,201701,2003,사근동,180-3,3,18.58,12200
11200,201701,2016,사근동,210-2,4,44.17,25000
11200,201701,2016,사근동,210-2,2,23.78,13600
11200,201701,2016,사근동,210-2,2,27.6,15000
11200,201701,2016,사근동,210-2,2,23.78,18000
11200,201701,2016,사근동,210-2,2,27.6,8000
11200,201701,2013,행당동,37-31,2,15.54,13000
11200,201701,2016,행당동,304,3,29.99,24200
11200,201701,1988,행당동,128-1214,1,46.8,4500
11200,201701,2013,행당동,37-31,3,15.54,17400
11200,201701,2008,행당동,309-18,1,76.55,28000
11200,201701,2003,행당동,1-55,1,21.25,11000
11200,201701,2012,행당동,37-34,2,12.13,12400
11200,201701,2012,행당동,37-34,4,12.01,12200
11200,201701,2013,행당동,37-92,3,13.12,12000
11200,201701,2003,행당동,4-34,4,12.22,9000
11200,201701,2001,행당동,1-84,2,29.61,17080
11200,201701,2016,행당동,296-24,3,55.73,23000
11200,201701,2005,행당동,1-62,3,92.87,14800
11200,201701,2011,행당동,19-90,3,17.47,14600
11200,201701,1985,행당동,37-22,3,62.16,10100
11200,201701,1994,행당동,122-18,1,36.66,15100
11200,201701,2013,행당동,70-18,2,13.93,16400
11200,201701,2003,행당동,303-3,4,46.86,19000
11200,201701,2015,행당동,12-5,5,20.71,16400
11200,201701,2016,행당동,296-24,6,26.76,23000
11200,201701,2004,행당동,1-72,2,89.98,16100
11200,201701,2006,행당동,307-12,3,82.86,26800
11200,201701,2002,행당동,1-38,2,22.21,15000
11200,201701,1993,행당동,118-4,-1,42.47,10000
11200,201701,2004,행당동,1-43,2,12.32,13000
11200,201701,2013,행당동,70-18,5,12.05,9800
11200,201701,2004,행당동,1-72,3,89.98,13000
11200,201701,2013,행당동,168-7,4,23.16,19400
11200,201701,1993,행당동,118-4,2,40.67,17800
11200,201701,1993,행당동,118-4,2,40.67,17600
11200,201701,1986,응봉동,193-6,2,55.97,14700
11200,201701,1995,응봉동,265-151,-1,50.4,8000
11200,201701,1994,응봉동,265-118,1,27.12,9400
11200,201701,1994,응봉동,265-107,3,50.13,12000
11200,201701,2002,응봉동,201-11,1,80.54,20000
11200,201701,1996,응봉동,265-145,-1,47.22,6000
11200,201701,1994,응봉동,193-1,1,51.66,16000
11200,201701,2003,응봉동,264-81,2,59.77,15000
11200,201701,1999,금호동1가,1-166,-1,46.89,9600
11200,201701,1997,금호동1가,154,3,38.88,12000
11200,201701,2003,금호동2가,501-36,4,39.49,8200
11200,201701,2005,금호동2가,506,1,52.12,7000
11200,201701,1993,금호동3가,516,1,42.84,13000
11200,201701,2004,금호동3가,1265-23,5,49.81,20500
11200,201701,1999,금호동3가,1265-16,1,31.41,7000
11200,201701,1993,금호동3가,122,4,49.49,16000
11200,201701,2002,금호동3가,1344-38,5,64.48,20000
11200,201701,1997,금호동3가,852,4,32.0,11100
11200,201701,1996,금호동4가,1092-1,5,69.83,23000
11200,201701,1996,금호동4가,1093-1,1,71.25,19000
11200,201701,1987,옥수동,466,3,164.62,70000
11200,201701,2003,성수동1가,685-1,2,57.09,20400
11200,201701,1978,성수동1가,685-260,2,77.52,24500
11200,201701,1992,성수동1가,656-1825,3,54.28,25000
11200,201701,2015,성수동1가,656-399,2,29.92,21000
11200,201701,2015,성수동1가,33-70,4,26.71,22000
11200,201701,2004,성수동1가,46-1,5,60.64,20000
11200,201701,2006,성수동1가,317,4,62.0,20000
11200,201701,2012,성수동1가,656-700,2,16.52,13000
11200,201701,2008,성수동1가,13-124,3,60.26,27000
11200,201701,2006,성수동1가,168,3,77.38,23800
11200,201701,2015,성수동1가,656-399,4,29.21,20000
11200,201701,2004,성수동1가,670-135,3,41.4,8000
11200,201701,1990,성수동1가,656-1805,3,36.54,16400
11200,201701,1978,성수동1가,374-1,2,60.93,16500
11200,201701,2001,성수동1가,685-251,3,40.02,15000
11200,201701,2012,성수동1가,656-700,4,14.6,11600
11200,201701,2012,성수동1가,7-22,5,29.53,16680
11200,201701,2007,성수동1가,336,1,46.95,13000
11200,201701,2012,성수동1가,656-1204,4,29.58,17600
11200,201701,2012,성수동1가,656-700,5,16.81,12100
11200,201701,2001,성수동1가,685-251,2,39.61,12000
11200,201701,2015,성수동1가,656-2002,4,29.29,20000
11200,201701,2007,성수동1가,14-67,4,47.04,17700
11200,201701,2006,성수동1가,413-1,4,89.26,28000
11200,201701,2006,성수동1가,330-1,4,42.89,15000
11200,201701,2014,성수동2가,299-82,3,14.04,8000
11200,201701,2015,성수동2가,299-80,5,44.28,31000
11200,201701,1986,성수동2가,299-160,3,42.82,15000
11200,201701,2016,성수동2가,299-177,5,29.67,21000
11200,201701,2007,성수동2가,647,5,44.2,12000
11200,201701,2016,성수동2가,299-178,3,28.16,21000
11200,201701,2012,성수동2가,315-44,4,16.239,11800
11200,201701,1980,성수동2가,255-3,1,48.07,11000
11200,201701,2016,성수동2가,299-178,3,28.16,20500
11200,201701,2017,성수동2가,299-162,5,40.51,29000
11200,201701,2014,성수동2가,299-194,3,29.84,19400
11200,201701,2004,성수동2가,321-81,3,60.32,21000
11200,201701,2012,성수동2가,321-58,2,29.57,17600
11200,201701,1992,성수동2가,634-1,1,45.09,1000
11200,201701,2013,성수동2가,321-8,4,15.74,10900
11200,201701,2016,성수동2가,299-174,5,29.88,21500
11200,201701,2012,성수동2가,289-149,5,16.47,12500
11200,201701,2008,성수동2가,299-40,3,85.0,18600
11200,201701,1983,성수동2가,590-1,1,47.52,15000
11200,201701,2016,성수동2가,299-29,5,29.9725,23000
11200,201701,2016,성수동2가,299-158,5,29.13,22500
11200,201701,1983,성수동2가,265-4,3,47.79,16000
11200,201701,2017,성수동2가,255-4,5,27.56,20000
11200,201701,2016,성수동2가,299-175,4,29.97,21500
11200,201701,2017,성수동2가,255-4,3,27.47,18500
11200,201701,2012,성수동2가,301-86,4,29.91,15500
11200,201701,2017,성수동2가,255-4,4,29.81,20000
11200,201701,2017,성수동2가,255-7,4,29.8,21000
11200,201701,2017,성수동2가,255-4,6,28.47,20500
11200,201701,2011,성수동2가,299-51,5,23.27,10200
11200,201701,2017,성수동2가,255-4,5,27.47,19000
11200,201701,2016,성수동2가,299-29,4,29.975,24600
11200,201701,2013,송정동,72-113,3,34.5,15000
11200,201701,1995,송정동,73-400,1,66.58,17000
11200,201702,2012,하왕십리동,890-125,2,20.27,15400
11200,201702,2012,하왕십리동,890-125,2,18.3,15000
11200,201702,1999,하왕십리동,890-97,3,54.27,19000
11200,201702,2012,홍익동,364,2,13.88,11400
11200,201702,2012,홍익동,364,4,25.89,15200
11200,201702,2015,홍익동,368,4,25.11,21200
11200,201702,2011,홍익동,305-2,6,12.0,12000
11200,201702,2011,홍익동,305-2,5,12.0,12000
11200,201702,2011,도선동,329-1,4,12.25,12000
11200,201702,2011,도선동,329-1,3,12.09,10000
11200,201702,2012,도선동,314,2,14.83,15200
11200,201702,1982,마장동,783-4,3,56.93,16000
11200,201702,2013,마장동,339-11,3,17.09,14000
11200,201702,2013,마장동,797-19,2,15.22,13600
11200,201702,2013,마장동,795-1,2,14.42,14000
11200,201702,2013,마장동,388-20,2,12.33,12040
11200,201702,2013,마장동,800-1,5,14.79,11000
11200,201702,2013,마장동,800-1,4,22.93,15400
11200,201702,2011,마장동,564-8,3,13.75,6500
11200,201702,2013,마장동,388-20,2,12.87,10000
11200,201702,2014,마장동,388-21,3,17.49,14800
11200,201702,2015,마장동,339-17,1,15.74,11800
11200,201702,2013,마장동,399-57,3,13.4,10200
11200,201702,2016,마장동,506-1,2,31.4,19500
11200,201702,2016,마장동,506-1,6,31.09,19500
11200,201702,1997,마장동,399-72,2,52.92,16500
11200,201702,1982,마장동,784-2,3,50.02,18600
11200,201702,2016,마장동,506-1,3,31.4,19500
11200,201702,2013,마장동,388-15,4,22.1,19400
11200,201702,2002,마장동,399-92,1,64.48,23000
11200,201702,2016,사근동,210-2,2,26.22,15000
11200,201702,2003,사근동,180-3,3,17.91,10000
11200,201702,2016,사근동,210-2,3,27.6,8000
11200,201702,2016,사근동,213-19,2,16.34,13600
11200,201702,2016,사근동,210-2,3,26.22,15000
11200,201702,2003,사근동,180-3,3,14.36,11600
11200,201702,2016,사근동,210-2,4,45.15,23000
11200,201702,2015,행당동,12-5,4,20.71,16400
11200,201702,2013,행당동,168-7,2,21.73,17600
11200,201702,2015,행당동,12-5,6,20.2,17400
11200,201702,2004,행당동,1-25,2,79.32,13800
11200,201702,2015,행당동,302-22,2,29.64,18000
11200,201702,2013,행당동,37-31,4,14.22,15400
11200,201702,1986,행당동,116-8,2,83.13,25000
11200,201702,1997,행당동,299-9,4,63.4,23200
11200,201702,1987,행당동,4-12,2,54.32,11400
11200,201702,1989,행당동,128-748,-1,41.77,6700
11200,201702,2003,행당동,4-34,3,31.49,7000
11200,201702,2003,행당동,1-32,2,21.42,15720
11200,201702,2005,행당동,1-62,4,54.61,14800
11200,201702,2006,행당동,1-54,3,19.15,14200
11200,201702,2004,행당동,1-43,2,16.54,13000
11200,201702,2013,행당동,168-7,5,28.28,22200
11200,201702,2015,행당동,304-21,4,29.59,21500
11200,201702,2003,행당동,1-32,2,18.27,15400
11200,201702,2013,행당동,70-18,5,12.05,14000
11200,201702,2006,행당동,1-54,2,14.0,15200
11200,201702,1986,행당동,116-10,1,83.13,26000
11200,201702,1994,응봉동,193-12,1,70.2,21400
11200,201702,1994,응봉동,265-119,-1,53.79,11000
11200,201702,1992,응봉동,193-89,4,23.68,8400
11200,201702,1993,응봉동,265-30,1,37.79,7000
11200,201702,1996,응봉동,265-58,-1,52.68,9000
11200,201702,1996,응봉동,193-98,3,89.58,25000
11200,201702,1999,금호동1가,1-155,2,42.33,13000
11200,201702,1996,금호동1가,141,2,43.15,13000
11200,201702,2004,금호동2가,501-123,2,58.44,8200
11200,201702,1994,금호동3가,204,4,29.3,9000
11200,201702,1997,금호동3가,15,2,53.79,19800
11200,201702,2015,금호동3가,587,4,34.76,20000
11200,201702,1986,금호동3가,578,2,37.11,11000
11200,201702,2004,금호동3가,1265-24,4,59.63,21000
11200,201702,2015,금호동3가,587,5,43.91,23600
11200,201702,2003,금호동3가,781-3,3,45.0,16000
11200,201702,1990,금호동3가,61-1,1,45.06,5800
11200,201702,2006,금호동3가,1344-3,2,47.51,13000
11200,201702,1994,금호동3가,204,3,31.92,15120
11200,201702,2015,금호동3가,587,5,43.36,24000
11200,201702,1991,금호동3가,123,1,49.34,18000
11200,201702,2000,금호동3가,583,1,76.38,15000
11200,201702,1997,금호동4가,667,2,55.8,14000
11200,201702,2004,금호동4가,1457,4,71.9,17000
11200,201702,1990,옥수동,455-1,2,143.55,35000
11200,201702,1987,성수동1가,656-329,2,67.35,22000
11200,201702,1991,성수동1가,236-1,3,42.57,13600
11200,201702,2003,성수동1가,685-1,2,28.64,12000
11200,201702,2007,성수동1가,427-1,4,46.3,16000
11200,201702,2012,성수동1가,656-1204,2,29.72,16200
11200,201702,2012,성수동1가,656-700,2,16.81,12600
11200,201702,2012,성수동1가,13-140,5,20.91,15400
11200,201702,1978,성수동1가,374-1,1,60.93,16920
11200,201702,2007,성수동1가,336,2,102.03,19000
11200,201702,2003,성수동1가,685-314,4,38.16,12000
11200,201702,2007,성수동1가,86-1,3,68.75,18000
11200,201702,1993,성수동1가,131,1,36.36,12000
11200,201702,2015,성수동1가,656-399,3,29.92,21000
11200,201702,2015,성수동1가,656-2002,3,33.18,20000
11200,201702,1978,성수동1가,685-260,1,77.52,20000
11200,201702,2015,성수동1가,656-399,3,28.74,20200
11200,201702,2017,성수동1가,656-1041,6,28.89,23500
11200,201702,2015,성수동1가,656-2002,5,29.615,20500
11200,201702,2006,성수동1가,461,3,50.51,15000
11200,201702,1983,성수동1가,72-10,1,59.76,20000
11200,201702,2006,성수동1가,276-20,5,31.02,11600
11200,201702,1993,성수동1가,98-2,1,24.99,5000
11200,201702,1983,성수동1가,656-1576,3,48.69,12000
11200,201702,1991,성수동1가,463-4,1,36.27,7000
11200,201702,2006,성수동1가,331,2,84.57,19000
11200,201702,2017,성수동1가,656-1041,5,28.89,23500
11200,201702,2013,성수동1가,656-1252,7,14.02,14000
11200,201702,2007,성수동1가,468-4,2,38.3,15000
11200,201702,2015,성수동1가,656-399,2,29.21,19500
11200,201702,2006,성수동1가,276-20,5,44.85,16000
11200,201702,1993,성수동1가,98-2,2,24.99,8700
11200,201702,1983,성수동1가,72-10,2,59.76,14000
11200,201702,2015,성수동1가,656-399,3,14.76,13480
11200,201702,2005,성수동1가,670-108,2,40.32,16000
11200,201702,1979,성수동1가,656-243,2,63.74,11500
11200,201702,2017,성수동1가,656-1041,4,28.89,23000
11200,201702,1990,성수동1가,668-2,3,68.5,25200
11200,201702,2006,성수동1가,244-4,3,28.64,11400
11200,201702,2017,성수동1가,656-1041,5,28.89,23500
11200,201702,2001,성수동1가,685-251,3,42.0,11000
11200,201702,2006,성수동1가,410-8,4,43.92,15500
11200,201702,1982,성수동2가,321-107,2,59.4,27000
11200,201702,2017,성수동2가,255-4,5,29.2,19000
11200,201702,2012,성수동2가,321-52,2,25.56,16100
11200,201702,2017,성수동2가,255-7,5,29.99,22600
11200,201702,2017,성수동2가,255-7,5,29.77,22000
11200,201702,2016,성수동2가,289-203,4,22.84,19000
11200,201702,1978,성수동2가,289-304,2,59.27,16000
11200,201702,1978,성수동2가,289-304,2,59.27,15000
11200,201702,2017,성수동2가,255-4,3,27.56,19500
11200,201702,2014,성수동2가,299-149,5,12.8,10000
11200,201702,2016,성수동2가,299-174,3,29.88,21500
11200,201702,2017,성수동2가,255-7,3,29.83,18500
11200,201702,2017,성수동2가,255-4,6,29.98,20000
11200,201702,2017,성수동2가,255-7,6,29.78,20500
11200,201702,2012,성수동2가,321-45,2,15.18,11800
11200,201702,2017,성수동2가,255-7,3,29.8,21000
11200,201702,1985,성수동2가,269-236,2,51.3,14000
11200,201702,2017,성수동2가,255-4,4,27.47,19500
11200,201702,1985,성수동2가,269-236,1,51.3,11000
11200,201702,2013,성수동2가,321-8,4,16.0,11600
11200,201702,2012,성수동2가,321-45,3,16.72,11800
11200,201702,2014,성수동2가,299-82,3,14.21,11400
11200,201702,2017,성수동2가,255-7,3,29.75,20000
11200,201702,2017,성수동2가,255-7,4,29.8,21000
11200,201702,1993,성수동2가,634-3,1,45.11,12000
11200,201702,2017,성수동2가,255-7,5,29.77,22000
11200,201702,2003,성수동2가,608,2,51.99,15000
11200,201702,2017,성수동2가,299-162,5,40.68,27000
11200,201702,2017,성수동2가,299-162,6,40.51,29000
11200,201702,2017,성수동2가,299-162,4,40.51,28000
11200,201702,1996,성수동2가,700-2,4,36.84,17120
11200,201702,2011,성수동2가,299-51,2,27.26,10600
11200,201702,2017,성수동2가,255-7,6,29.77,19500
11200,201702,2017,성수동2가,255-4,6,29.33,19500
11200,201702,2016,송정동,66-97,4,22.37,16000
11200,201702,2013,송정동,72-113,2,24.57,13000
11200,201702,2016,송정동,71-12,2,57.77,20000
11200,201702,1995,송정동,73-400,1,78.3,18000
11200,201702,2016,송정동,66-97,5,15.06,15000
11200,201702,1985,용답동,147-8,3,50.1,10000
11200,201703,2012,하왕십리동,890-114,2,12.96,9940
11200,201703,2002,하왕십리동,980-55,3,38.92,15700
11200,201703,1999,하왕십리동,890-97,1,61.75,19000
11200,201703,2015,홍익동,368,5,15.22,14000
11200,201703,2011,홍익동,305-2,3,12.0,13000
11200,201703,2012,홍익동,364,3,16.82,12600
11200,201703,1977,홍익동,125,3,85.36,15000
11200,201703,2014,홍익동,367,2,27.45,21000
11200,201703,2013,홍익동,101-1,2,37.025,27000
11200,201703,2012,홍익동,364,4,30.26,17600
11200,201703,2017,홍익동,295,4,26.93,23000
11200,201703,2017,홍익동,295,6,16.6,15500
11200,201703,2017,홍익동,295,5,24.85,15500
11200,201703,2012,도선동,314,4,14.38,12000
11200,201703,1982,마장동,784-2,3,50.02,16000
11200,201703,2007,마장동,388-43,2,12.51,15000
11200,201703,2013,마장동,339-11,2,16.12,15000
11200,201703,2013,마장동,339-11,3,13.06,13000
11200,201703,2015,마장동,339-17,1,15.74,9000
11200,201703,1981,사근동,291-32,1,47.9,15000
11200,201703,2013,행당동,168-29,4,33.37,18000
11200,201703,2014,행당동,168-2,4,31.025,14900
11200,201703,2016,행당동,296-24,5,29.89,11000
11200,201703,2015,행당동,304-21,5,29.59,20000
11200,201703,2003,행당동,300-9,3,79.175,27000
11200,201703,2015,행당동,304-21,4,36.65,22000
11200,201703,2015,행당동,304-21,2,29.59,22000
11200,201703,2004,행당동,1-125,5,40.8,14800
11200,201703,2014,행당동,168-2,3,15.46,14600
11200,201703,2015,행당동,302-22,2,29.61,18000
11200,201703,2007,행당동,308-7,3,70.6,29000
11200,201703,2004,행당동,1-43,2,11.78,11800
11200,201703,2014,행당동,296-14,5,19.05,17000
11200,201703,2014,행당동,168-30,3,48.99,25000
11200,201703,2014,행당동,168-30,3,48.99,25000
11200,201703,2016,행당동,296-24,2,55.73,12000
11200,201703,2013,행당동,168-29,4,46.64,23000
11200,201703,1993,응봉동,265-110,2,36.08,8000
11200,201703,2003,응봉동,193-116,4,55.05,23000
11200,201703,2003,응봉동,264-85,2,59.57,15000
11200,201703,1994,응봉동,265-79,4,43.68,13000
11200,201703,1999,응봉동,264-74,4,59.71,11000
11200,201703,1993,응봉동,265-92,3,44.28,10000
11200,201703,1994,응봉동,193-1,1,54.27,16000
11200,201703,1993,응봉동,265-124,-1,19.52,3000
11200,201703,1998,금호동1가,1815-5,4,29.4,7700
11200,201703,1998,금호동1가,1815-5,4,39.65,12000
11200,201703,1998,금호동1가,1815-5,1,39.65,12000
11200,201703,2007,금호동1가,1-154,4,54.39,18000
11200,201703,1998,금호동1가,167-15,3,33.24,12000
11200,201703,1997,금호동1가,13,1,59.34,19000
11200,201703,1997,금호동1가,157,2,38.45,13000
11200,201703,1996,금호동1가,167-34,1,36.6,14000
11200,201703,1992,금호동2가,510-3,-1,68.14,15800
11200,201703,1991,금호동2가,421-21,1,44.99,16000
11200,201703,1991,금호동2가,421-21,1,44.99,16000
11200,201703,2003,금호동2가,501-36,1,64.67,21000
11200,201703,2002,금호동2가,791,3,34.98,14000
11200,201703,2003,금호동3가,199-1,3,40.04,21000
11200,201703,1994,금호동3가,204,3,31.8,12000
11200,201703,2003,금호동3가,1213,3,62.74,23000
11200,201703,1994,금호동3가,980,2,51.41,14000
11200,201703,1994,금호동3가,572,2,33.27,10000
11200,201703,2008,금호동3가,1190-1,2,60.02,15000
11200,201703,1993,금호동3가,979-2,3,39.96,12200
11200,201703,1992,금호동3가,69,1,30.96,11000
11200,201703,2004,금호동3가,915,4,25.62,10200
11200,201703,2002,금호동3가,871-1,1,59.97,17200
11200,201703,1990,금호동4가,1223,3,56.91,19000
