date,build_year,dong,floor,use_area,res_cnt,cctv_cnt,school_dis,sub_dis,total_deposit
201710,2002,행당동,4,30.06,377,504,0.13913080625969,0.088763690554783,13400
201710,1977,행당동,2,35.9,377,504,0.13913080625969,0.0688277478540552,8500
201710,1997,행당동,4,70.48,377,504,0.13913080625969,0.3450438591170113,20800
201710,2016,행당동,2,29.86,377,504,0.13913080625969,0.2053695054301922,22000
201710,2014,행당동,4,34.29,377,504,0.13913080625969,0.2749465370843643,23000
201710,2013,행당동,3,12.05,377,504,0.13913080625969,0.1752350909276046,8000
201710,2004,행당동,1,75.79,377,504,0.13913080625969,0.0878823357335818,7800
201710,1992,행당동,1,32.38,377,504,0.13913080625969,0.4820680042829366,9200
201710,1983,응봉동,1,33.6,18,165,0.1684667888872718,0.2984426873680816,3600
201710,1998,응봉동,3,59.84,18,165,0.1684667888872718,0.5166887728732892,16000
201710,1994,응봉동,3,36.96,18,165,0.1684667888872718,0.5082922844150537,7000
201710,1994,응봉동,2,70.2,18,165,0.1684667888872718,0.1873822627840712,27000
201710,1993,금호동1가,1,35.09,29,118,0.1570643267387269,0.3661800988362241,9000
201710,1998,금호동1가,4,64.82,29,118,0.1570643267387269,0.329646624439849,7500
201710,2007,금호동1가,3,37.65,29,118,0.1570643267387269,0.3571220597820583,13000
201710,2007,금호동1가,1,23.2,29,118,0.1570643267387269,0.3358685459260744,6000
201710,2017,금호동2가,4,49.65,45,95,0.1929204872803092,0.3309571087718803,20000
201710,1992,금호동3가,3,49.01,62,134,0.1325258315015504,0.6740045976519644,18000
201710,1995,금호동3가,4,44.7,62,134,0.1325258315015504,0.4036019965915375,15700
201710,2008,금호동3가,2,85.0,62,134,0.1325258315015504,0.63271254624895,25000
201710,2001,금호동3가,3,54.4,62,134,0.1325258315015504,0.467645428708783,14000
201710,2008,금호동3가,3,52.39,62,134,0.1325258315015504,0.7216690532403582,20000
201710,2015,금호동3가,3,43.36,62,134,0.1325258315015504,0.5267195638930574,25000
201710,1998,금호동4가,4,45.69,53,195,0.2749366743830267,0.2591886492000016,18000
201710,1997,금호동4가,2,74.65,53,195,0.2749366743830267,0.3981974516386768,25000
201710,1987,옥수동,3,164.62,62,179,0.2304521073965688,0.6379241586586559,70000
201710,1987,옥수동,1,189.1,62,179,0.2304521073965688,0.6379241586586559,65000
201710,1987,옥수동,2,99.34,62,179,0.2304521073965688,0.6379241586586559,53000
201710,2006,성수동1가,4,67.31,251,483,0.5016939780633278,0.8535970811048303,20000
201710,1990,성수동1가,2,68.5,251,483,0.5016939780633278,0.4053633528110432,33000
201710,2015,성수동1가,4,27.49,251,483,0.5016939780633278,0.5381207804659587,21000
201710,2002,성수동1가,2,52.59,251,483,0.5016939780633278,0.250065871593368,17800
201710,2007,성수동1가,5,53.8,251,483,0.5016939780633278,0.8541392301453621,20000
201710,2005,성수동1가,4,40.32,251,483,0.5016939780633278,0.4869340865715578,16000
201710,1978,성수동1가,2,77.52,251,483,0.5016939780633278,0.4876843552776477,26200
201710,2007,성수동1가,2,47.04,251,483,0.5016939780633278,0.261772666573654,19000
201710,2003,성수동1가,3,98.8,251,483,0.5016939780633278,0.4557199272831086,20300
201710,1979,성수동1가,1,63.74,251,483,0.5016939780633278,0.4649240068427592,12000
201710,2008,성수동1가,5,85.0,251,483,0.5016939780633278,0.2729197222709043,35800
201710,1987,성수동1가,3,67.35,251,483,0.5016939780633278,0.2734098073828437,23000
201710,1992,성수동1가,4,39.57,251,483,0.5016939780633278,0.7663209072647809,12000
201710,1990,성수동1가,2,36.51,251,483,0.5016939780633278,0.2308994371478769,17200
201710,2007,성수동1가,3,71.11,251,483,0.5016939780633278,0.8078284203752297,23000
201710,1986,성수동1가,2,60.99,251,483,0.5016939780633278,0.3162974046999047,20000
201710,1991,성수동1가,1,33.67,251,483,0.5016939780633278,0.7133853195166696,7000
201710,2006,성수동1가,5,43.32,251,483,0.5016939780633278,0.8827563147597709,17000
201710,2006,성수동1가,3,37.69,251,483,0.5016939780633278,0.8530414740319364,14500
201710,1981,성수동1가,2,57.32,251,483,0.5016939780633278,0.3692986897201644,12000
201710,1986,성수동2가,-1,42.82,422,590,0.2007932979569494,0.5318519567739205,10600
201710,2016,성수동2가,6,29.97,422,590,0.2007932979569494,0.5002345688904244,22000
201710,2016,성수동2가,3,29.88,422,590,0.2007932979569494,0.5002345688904244,22000
201710,2003,성수동2가,2,39.93,422,590,0.2007932979569494,0.947209804178103,14000
201710,1983,성수동2가,1,49.68,422,590,0.2007932979569494,0.924988472056315,15000
201710,2014,성수동2가,3,18.2,422,590,0.2007932979569494,0.5399460605635739,10000
201710,2003,성수동2가,2,66.96,422,590,0.2007932979569494,0.9357744411101334,23000
201710,2012,성수동2가,3,14.799,422,590,0.2007932979569494,0.1962882243826467,7200
201710,1995,성수동2가,3,40.87,422,590,0.2007932979569494,0.8143934124894412,8000
201710,1982,성수동2가,1,49.92,422,590,0.2007932979569494,0.5366169827405689,24900
201710,1994,성수동2가,1,32.28,422,590,0.2007932979569494,0.8500347056044074,12800
201710,2007,성수동2가,2,49.77,422,590,0.2007932979569494,0.92758401992589,18000
201710,2017,성수동2가,4,29.99,422,590,0.2007932979569494,0.5297157281305201,23000
201710,1990,송정동,1,33.57,34,302,0.3423826319530213,0.6845746823677711,7500
201710,2017,송정동,2,30.8,34,302,0.3423826319530213,0.7315706440641434,5087
201710,1990,송정동,-1,33.57,34,302,0.3423826319530213,0.6845746823677711,2000
201711,1997,홍익동,3,58.56,63,81,0.1804761603730131,0.2940949411019356,25000
201711,2011,홍익동,3,13.05,63,81,0.1804761603730131,0.3346527069960172,14200
201711,2012,홍익동,2,34.78,63,81,0.1804761603730131,0.3893117108046047,12600
201711,2013,마장동,2,17.09,111,403,0.2093272735348379,0.3453645652036444,13000
201711,2017,마장동,3,32.98,111,403,0.2093272735348379,0.2622041573561665,21600
201711,2012,마장동,4,12.697,111,403,0.2093272735348379,0.3504087363716655,12000
201711,2013,마장동,4,12.09,111,403,0.2093272735348379,0.3453645652036444,16400
201711,1993,사근동,4,33.93,32,171,0.146234410686467,0.37551868020401,16000
201711,2003,사근동,2,46.105,32,171,0.146234410686467,0.343437535586011,17600
201711,2008,행당동,4,32.85,379,504,0.13913080625969,0.1690081828214211,7000
201711,2015,행당동,3,35.99,379,504,0.13913080625969,0.2067049151697886,25000
201711,2014,행당동,2,15.46,379,504,0.13913080625969,0.0896894501088174,11000
201711,1998,행당동,2,61.25,379,504,0.13913080625969,0.1689815239525166,23000
201711,2007,행당동,2,78.72,379,504,0.13913080625969,0.2116316757272318,32000
201711,2014,행당동,3,29.01,379,504,0.13913080625969,0.2749465370843643,20000
201711,2011,행당동,4,34.03,379,504,0.13913080625969,0.2267533963993109,16400
201711,2008,행당동,4,32.85,379,504,0.13913080625969,0.1690081828214211,7500
201711,2011,행당동,2,18.62,379,504,0.13913080625969,0.2267533963993109,13200
201711,1994,행당동,2,51.48,379,504,0.13913080625969,0.4307677626536442,13000
201711,2001,행당동,-1,56.73,379,504,0.13913080625969,0.2563674461978663,14000
201711,1992,행당동,2,44.79,379,504,0.13913080625969,0.5395215223530107,15000
201711,2014,행당동,5,25.77,379,504,0.13913080625969,0.0896894501088174,15000
201711,1997,행당동,-1,45.42,379,504,0.13913080625969,0.5277534054736441,10000
201711,2003,응봉동,-1,59.57,18,165,0.1684667888872718,0.4530714059283196,10000
201711,1995,응봉동,2,47.34,18,165,0.1684667888872718,0.4245346462739618,6500
201711,1994,응봉동,2,49.82,18,165,0.1684667888872718,0.414780171696044,13000
201711,1995,응봉동,1,45.71,18,165,0.1684667888872718,0.4555986440185495,12300
201711,2003,응봉동,2,56.65,18,165,0.1684667888872718,0.1106042597037431,20000
201711,1994,금호동1가,3,43.49,29,118,0.1570643267387269,0.3384219829325652,10000
201711,2000,금호동1가,4,41.46,29,118,0.1570643267387269,0.3089643895267091,14500
201711,2003,금호동2가,2,60.36,45,95,0.1929204872803092,0.2213789272508555,24600
201711,2004,금호동2가,1,67.56,45,95,0.1929204872803092,0.2350472292318288,25000
201711,2008,금호동3가,2,85.0,64,134,0.1325258315015504,0.63271254624895,25000
201711,2015,금호동3가,4,34.76,64,134,0.1325258315015504,0.5267195638930574,17500
201711,2004,금호동3가,5,49.81,64,134,0.1325258315015504,0.4149881934432086,14000
201711,1997,금호동3가,2,60.75,64,134,0.1325258315015504,0.4548516809812113,21000
201711,2004,금호동3가,4,59.96,64,134,0.1325258315015504,0.4149881934432086,22800
201711,1986,금호동3가,2,48.15,64,134,0.1325258315015504,0.6240077810485706,4000
201711,1991,금호동3가,3,44.46,64,134,0.1325258315015504,0.5172754966427537,4000
201711,2006,금호동3가,1,47.51,64,134,0.1325258315015504,0.3558681933339274,10000
201711,1997,금호동3가,-1,56.79,64,134,0.1325258315015504,0.3695138758534378,15400
201711,1987,옥수동,2,164.08,62,179,0.2304521073965688,0.6379241586586559,60000
201711,1996,옥수동,2,60.48,62,179,0.2304521073965688,0.299437119498915,20000
201711,2003,성수동1가,5,55.3,253,483,0.5016939780633278,0.146724364593377,23000
201711,2006,성수동1가,4,20.56,253,483,0.5016939780633278,0.7997183562775688,7400
201711,1983,성수동1가,2,59.76,253,483,0.5016939780633278,0.5777593800474246,17400
201711,2006,성수동1가,4,39.95,253,483,0.5016939780633278,0.8124765525086551,15000
201711,2006,성수동1가,5,57.05,253,483,0.5016939780633278,0.8038748038906914,16000
201711,1991,성수동1가,1,42.57,253,483,0.5016939780633278,0.7877387158506678,14000
201711,2006,성수동1가,2,74.48,253,483,0.5016939780633278,0.8124765525086551,25000
201711,2008,성수동1가,3,83.39,253,483,0.5016939780633278,0.3072564100638577,30000
201711,2006,성수동1가,2,78.36,253,483,0.5016939780633278,0.6102944041685512,27000
201711,2006,성수동1가,3,63.88,253,483,0.5016939780633278,0.7452059720819584,21200
201711,2003,성수동1가,3,75.6,253,483,0.5016939780633278,0.5755449587549861,31600
201711,2015,성수동1가,5,26.85,253,483,0.5016939780633278,0.5381207804659587,20700
201711,2008,성수동1가,2,83.39,253,483,0.5016939780633278,0.3072564100638577,29000
201711,2006,성수동1가,2,45.84,253,483,0.5016939780633278,0.7424964097916714,13000
201711,2002,성수동1가,3,22.72,253,483,0.5016939780633278,0.250065871593368,11800
201711,1979,성수동1가,2,63.74,253,483,0.5016939780633278,0.4649240068427592,18000
201711,2006,성수동1가,5,84.9,253,483,0.5016939780633278,0.7701010242109638,29000
201711,1978,성수동1가,1,81.22,253,483,0.5016939780633278,0.4876843552776477,23000
201711,1983,성수동2가,1,56.88,425,590,0.2007932979569494,0.6961445759638034,15000
201711,2012,성수동2가,3,17.8,425,590,0.2007932979569494,0.2226290687922561,14200
201711,2003,성수동2가,3,61.68,425,590,0.2007932979569494,0.7844191803098911,19000
201711,1981,성수동2가,2,78.05,425,590,0.2007932979569494,0.7190942098173384,18000
201711,2012,성수동2가,5,25.56,425,590,0.2007932979569494,0.3076555698138548,15720
201711,2003,성수동2가,4,64.85,425,590,0.2007932979569494,0.8023016027299137,22000
201711,2013,성수동2가,4,16.22,425,590,0.2007932979569494,0.3396409578505001,11600
201711,1985,성수동2가,1,65.52,425,590,0.2007932979569494,0.7158033420580605,21700
201711,2012,성수동2가,5,29.94,425,590,0.2007932979569494,0.3209511390113173,17600
201711,2012,성수동2가,2,14.13,425,590,0.2007932979569494,0.5460011662087026,8500
201711,2002,성수동2가,3,56.31,425,590,0.2007932979569494,0.9547607757356068,19000
201711,2012,성수동2가,2,22.05,425,590,0.2007932979569494,0.2226290687922561,11600
201711,1986,성수동2가,2,63.18,425,590,0.2007932979569494,0.8404168993505748,18400
201711,2012,성수동2가,3,28.27,425,590,0.2007932979569494,0.3409665959498214,17600
201711,2012,성수동2가,3,29.9,425,590,0.2007932979569494,0.2789021974752202,15000
201711,2014,성수동2가,2,18.2,425,590,0.2007932979569494,0.5399460605635739,10500
201711,2015,송정동,3,29.3,34,302,0.3423826319530213,0.871250949898866,19800
201711,2016,송정동,3,42.23,34,302,0.3423826319530213,0.79115203966334,6774
201711,2016,송정동,5,45.69,34,302,0.3423826319530213,0.79115203966334,6928
201711,2017,송정동,5,23.818,34,302,0.3423826319530213,0.7315706440641434,3791
201711,2013,송정동,3,14.65,34,302,0.3423826319530213,0.6136063250431464,9800
201711,2012,용답동,3,15.75,119,259,0.3491778403711091,0.2275099915556962,6000
201711,2012,용답동,2,34.36,119,259,0.3491778403711091,0.271965708070999,16400
201711,2016,용답동,4,50.41,119,259,0.3491778403711091,0.3272647707281646,28000
201711,1985,용답동,1,50.09,119,259,0.3491778403711091,0.2748880660321459,10000
201712,1999,하왕십리동,1,79.93,59,268,0.1046213120132889,0.0837881285331427,18000
201712,1997,홍익동,4,55.32,63,81,0.1804761603730131,0.2940949411019356,20000
201712,2014,홍익동,5,27.45,63,81,0.1804761603730131,0.2833583781493623,21000
201712,2011,도선동,6,12.32,94,66,0.0389380766950148,0.2999196616504053,12000
201712,2011,도선동,6,12.09,94,66,0.0389380766950148,0.2999196616504053,10000
201712,2011,도선동,3,12.02,94,66,0.0389380766950148,0.2999196616504053,12000
201712,1983,마장동,3,65.85,111,403,0.2093272735348379,0.2443002893255939,15000
201712,1984,마장동,3,61.64,111,403,0.2093272735348379,0.2002344274515928,20000
201712,2014,마장동,2,16.91,111,403,0.2093272735348379,0.2488043425399494,13800
201712,2013,마장동,4,12.02,111,403,0.2093272735348379,0.2557294041588038,10000
201712,2012,마장동,3,12.09,111,403,0.2093272735348379,0.3662273846774186,16000
201712,2007,마장동,2,17.07,111,403,0.2093272735348379,0.389706243347204,14400
201712,2001,마장동,4,62.09,111,403,0.2093272735348379,0.3547551834409745,25000
201712,2003,마장동,5,42.94,111,403,0.2093272735348379,0.6436018601273759,15600
201712,2012,마장동,4,17.23,111,403,0.2093272735348379,0.3662273846774186,5000
201712,2013,마장동,5,13.06,111,403,0.2093272735348379,0.3453645652036444,14200
201712,2013,마장동,4,13.45,111,403,0.2093272735348379,0.3198229581829274,14000
201712,2013,마장동,3,12.87,111,403,0.2093272735348379,0.3198229581829274,15200
201712,2016,마장동,3,27.23,111,403,0.2093272735348379,0.2258184614712148,20000
201712,2013,마장동,3,12.45,111,403,0.2093272735348379,0.2557294041588038,9500
201712,2012,마장동,2,17.23,111,403,0.2093272735348379,0.3662273846774186,13000
201712,2013,마장동,5,12.94,111,403,0.2093272735348379,0.2557294041588038,10500
201712,2009,마장동,5,74.95,111,403,0.2093272735348379,0.324501942142462,24000
201712,2002,마장동,3,59.8,111,403,0.2093272735348379,0.1583057866819701,25200
201712,2012,마장동,3,12.697,111,403,0.2093272735348379,0.3504087363716655,10000
201712,2011,마장동,5,13.5,111,403,0.2093272735348379,0.5972445332558228,8000
201712,2004,사근동,2,20.79,32,171,0.146234410686467,0.3053428670510548,13000
201712,2003,사근동,2,14.36,32,171,0.146234410686467,0.3253038316863694,7000
201712,2015,사근동,4,13.77,32,171,0.146234410686467,0.4274667731467058,14000
201712,1993,사근동,3,40.97,32,171,0.146234410686467,0.3414230968055208,9000
201712,2004,사근동,5,39.03,32,171,0.146234410686467,0.3053428670510548,15000
201712,2004,사근동,3,20.79,32,171,0.146234410686467,0.3053428670510548,10200
201712,2004,사근동,2,22.68,32,171,0.146234410686467,0.3053428670510548,10200
201712,1996,사근동,2,53.37,32,171,0.146234410686467,0.3943195953866091,15000
201712,2004,사근동,2,15.98,32,171,0.146234410686467,0.3048549114888988,5000
201712,1991,사근동,1,43.08,32,171,0.146234410686467,0.3799542156441186,9400
201712,2013,행당동,4,32.79,380,504,0.13913080625969,0.0447150011876338,22000
201712,2005,행당동,3,16.75,380,504,0.13913080625969,0.1502853453520356,12200
201712,1995,행당동,4,64.83,380,504,0.13913080625969,0.2145389184008679,22000
201712,2005,행당동,2,15.24,380,504,0.13913080625969,0.1502853453520356,12200
201712,1992,행당동,2,57.52,380,504,0.13913080625969,0.5047200853803739,10000
201712,2008,행당동,5,43.2,380,504,0.13913080625969,0.1690081828214211,7500
201712,2011,행당동,3,33.47,380,504,0.13913080625969,0.2267533963993109,13000
201712,2003,행당동,2,29.582,380,504,0.13913080625969,0.2636299433920507,13000
201712,2008,행당동,3,26.82,380,504,0.13913080625969,0.1690081828214211,7500
201712,2014,행당동,3,22.61,380,504,0.13913080625969,0.3518090042913442,15200
201712,2005,행당동,3,33.74,380,504,0.13913080625969,0.1566185411550105,13600
201712,2013,행당동,4,13.93,380,504,0.13913080625969,0.1752350909276046,14000
201712,2002,행당동,5,107.1,380,504,0.13913080625969,0.2323046191513471,41000
201712,2003,행당동,2,90.34,380,504,0.13913080625969,0.1288367464599367,13000
201712,2003,행당동,3,37.77,380,504,0.13913080625969,0.3331764233911539,14000
201712,2004,행당동,3,52.32,380,504,0.13913080625969,0.1571575952220476,22800
201712,2003,행당동,3,35.95,380,504,0.13913080625969,0.086328052409394,16000
201712,2016,행당동,6,55.46,380,504,0.13913080625969,0.327684854026635,24000
201712,2005,행당동,4,74.93,380,504,0.13913080625969,0.1502853453520356,16000
201712,2004,행당동,2,24.3,380,504,0.13913080625969,0.1571575952220476,15320
201712,2016,행당동,4,55.73,380,504,0.13913080625969,0.327684854026635,23600
201712,2011,행당동,2,17.47,380,504,0.13913080625969,0.2267533963993109,13600
201712,2003,행당동,3,90.34,380,504,0.13913080625969,0.1288367464599367,13000
201712,1993,응봉동,-1,28.98,18,165,0.1684667888872718,0.4792777783124729,4500
201712,1993,응봉동,2,59.56,18,165,0.1684667888872718,0.4548917648432917,7500
